Joint_0_Angle,Joint_1_Angle,Joint_2_Angle,Joint_3_Angle,Joint_4_Angle,Joint_0_Encoder,Joint_1_Encoder,Joint_2_Encoder,Joint_3_Encoder,Joint_4_Encoder
-9.756780266,-3.982638507,8.402383624,-0.051323615,-0.005956273,-9.751160562,-3.998742375,8.398902855,-0.073327373,-0.027429737
-9.808784736,-4.212219932,8.371591446,-0.060790987,-0.042035953,-9.792656099,-4.194088594,8.373868938,-0.092497477,-0.05633345
-9.800974194,-4.108274417,8.523413867,-0.017063407,0.044210312,-9.840038645,-4.095808536,8.515272064,0.015734159,0.034432756
-9.748851274,-4.109834904,8.364962246,-0.070908689,-0.120421529,-9.746994386,-4.140121465,8.348145409,-0.086398159,-0.119362645
-9.783438076,-4.077678363,8.419409829,0.027840412,0.023815006,-9.780548231,-4.113342053,8.400412628,0.018013736,0.009768298
-9.685242502,-4.07377561,8.371881258,-0.056031238,-0.023660805,-9.693013902,-4.076536118,8.410759898,-0.054687613,-0.01420366
-9.810806804,-4.046546482,8.442922784,0.075688548,0.049923684,-9.807625729,-4.08498507,8.440176763,0.138273552,0.063811113
-9.86138209,-4.014760928,8.511378888,-0.003919017,0.005256694,-9.830461874,-3.985775497,8.4720056,0.01063131,0.001781255
-9.795842862,-4.014412263,8.326819603,0.016529181,-0.096833527,-9.803392645,-4.010935377,8.331699706,0.004368286,-0.098531385
-9.746055728,-4.072022926,8.445401507,0.006342268,-0.080992421,-9.73333337,-4.08078882,8.451326306,-0.001947206,-0.129251586
-9.919008201,-3.890651747,8.429640827,0.043212123,0.002694793,-9.933870413,-3.875883335,8.429297521,0.018444943,0.000857616
-9.80602855,-4.0407875,8.430871307,-0.014222926,0.001573427,-9.808624193,-4.02025366,8.417651759,-0.012421334,-0.010936217
-9.811942835,-3.935467646,8.330406076,-0.023606675,0.058466739,-9.80195811,-3.928612081,8.331463746,-0.018559413,0.079572808
-9.823907335,-3.918833323,8.38378428,-0.013957145,-0.074081114,-9.823276108,-3.932374159,8.3442281,-0.025930384,-0.08344436
-9.840047151,-3.965992785,8.49180457,0.094249497,0.007213965,-9.870955446,-3.972901117,8.447988047,0.072496725,0.02035664
-9.902181768,-3.87591674,8.396149835,0.043648437,0.070904425,-9.905326584,-3.888412595,8.390792818,0.035090009,0.116251018
-10.01042371,-3.964812125,8.446428854,0.028410394,-0.006056105,-9.985919897,-3.976033465,8.452631095,0.028641615,-0.009321547
-9.92378692,-3.92886987,8.380275158,0.040732991,0.195112935,-9.934267371,-3.952202404,8.39643869,0.070930593,0.182414168
-9.703422654,-3.860767793,8.459628582,0,0.013656526,-9.71063567,-3.888023494,8.446785644,-0.020467523,0.03730297
-9.831965089,-3.894546424,8.504500592,-0.01669573,-0.051793638,-9.866344215,-3.890852454,8.461683964,-0.019852385,-0.037035037
-9.884507964,-3.833615045,8.526782531,0.032470429,0.023361168,-9.862435106,-3.821518769,8.526895719,0.082085138,0.031939087
-9.831384227,-3.921661376,8.467514862,-0.001899795,0.004011559,-9.81534632,-3.881186894,8.490352911,-0.030572775,0.002961255
-9.867050107,-3.901970226,8.492011856,-0.051701235,-0.004474068,-9.879949196,-3.869558565,8.522218141,-0.045152114,-0.000533279
-9.922303589,-3.874920289,8.430785396,-0.018244015,0.015062451,-9.978360246,-3.903216276,8.411675872,0.005656133,0.032060404
-9.956369477,-3.816625306,8.484585187,0.059649689,0.138612987,-9.941298409,-3.826227115,8.46398375,0.06694065,0.168885403
-9.976692549,-3.838420428,8.457873955,0.036677876,-0.000344351,-10.00535432,-3.825091976,8.446214085,0.036076207,-0.010278543
-9.865955354,-3.966793512,8.388706563,0.074128758,-0.023127433,-9.846003765,-3.989588872,8.414421306,0.103973277,-0.005057082
-9.916295812,-3.826165414,8.572861489,0.087255837,0.013503133,-9.885701839,-3.842974002,8.573283782,0.069796417,0.01290904
-9.927072069,-3.764783446,8.443566184,0.002071728,0.00746467,-9.916970919,-3.772524621,8.42735203,0.019311636,0.016542609
-10.0561248,-3.868507425,8.450839603,-0.001246391,0.001760756,-10.03662314,-3.881492808,8.449651473,-0.017947005,-0.035473583
-9.931171686,-3.766666799,8.621388028,0.006494131,-0.075222366,-9.938339284,-3.772739667,8.647455538,0.017521356,-0.068023478
-9.960398584,-3.721425926,8.451122332,0.058161447,-0.061565604,-9.98901075,-3.720454973,8.445805666,0.031955853,-0.058289975
-9.956716817,-3.786465288,8.57412991,0.037573812,0.049746641,-9.975607398,-3.784604099,8.552751671,0.046188789,0.073489796
-9.953249344,-3.658428678,8.487947571,-0.064478002,-0.058812626,-9.897697131,-3.657905713,8.463015588,-0.06870457,-0.055203511
-10.01221554,-3.774736978,8.450931942,0.137108131,0.077994525,-10.01036907,-3.79499826,8.443457556,0.143056667,0.08737041
-9.887041046,-3.727837981,8.610554052,-0.084961112,0.007544937,-9.923277603,-3.743269698,8.579778266,-0.090875665,-0.010301935
-10.03243251,-3.668770168,8.446802508,-0.013359124,0.085833604,-9.983432592,-3.663372396,8.432137295,-0.030659956,0.103226416
-10.03043976,-3.767480015,8.446730856,0.019791883,-0.127615774,-10.0466699,-3.797723721,8.412875486,0.041962263,-0.088219185
-9.986613466,-3.642534626,8.478585035,0.058568207,-0.034440439,-9.949745199,-3.6585651,8.495000871,0.045180336,-0.045016779
-10.00902259,-3.665835009,8.478865346,-0.129450567,-0.031661045,-9.99837371,-3.666719952,8.469237119,-0.144191826,-0.029636356
-10.00675842,-3.709669079,8.535500999,0.076322047,-0.018323924,-10.01536905,-3.713929384,8.535030678,0.104014746,-0.020011182
-9.989515531,-3.738495076,8.389821187,0.011247122,-0.045753207,-10.03457825,-3.75804578,8.383720578,0.013232199,-0.022523004
-10.01638126,-3.613259453,8.481777542,-0.023404904,-0.04493319,-9.995294891,-3.632311879,8.479844523,-0.013850119,-0.061869561
-9.944571817,-3.664732059,8.525288822,0.037409802,0.010284003,-9.920722911,-3.642162884,8.540347198,0.018890388,0.039227877
-10.01320821,-3.568472431,8.390384847,0.05220421,0.00975331,-10.01415048,-3.603693934,8.402301106,0.024881483,0.04459864
-9.988275408,-3.49176633,8.502449011,0.0467679,-0.039985393,-10.01145548,-3.509676245,8.48503409,0.066691415,-0.030382843
-10.10960785,-3.572380649,8.497637077,0.032469718,-0.008946899,-10.09199962,-3.551639267,8.468354995,0.018831182,-0.015157502
-10.04060343,-3.584111546,8.456930249,-0.035048761,0.077162067,-10.05262941,-3.574657953,8.456344515,-0.070536196,0.075049475
-10.00185982,-3.563502571,8.49559356,-0.02543786,0.102672637,-10.02255846,-3.55508488,8.490418861,0.014692406,0.134584575
-10.06518793,-3.525694106,8.464128697,-0.042151728,0.006178406,-10.08009043,-3.537911902,8.445946959,-0.025478075,-0.008013492
-10.07062967,-3.452178166,8.463814247,-0.055628915,0.046330041,-10.06602096,-3.444124919,8.461399011,-0.092134595,0.028477982
-10.01361838,-3.514126926,8.480629337,-0.008994756,0.081844608,-10.01329621,-3.490824511,8.4794145,-0.010713746,0.042514862
-10.05456124,-3.568872387,8.553162492,0.015387146,-0.027439344,-10.04049214,-3.571941624,8.54494193,0.021390993,-0.001934193
-10.0707062,-3.474858751,8.604899249,-0.008538684,0.029387256,-10.04089829,-3.473171147,8.651903456,0.018295755,0.0506067
-10.13653411,-3.487740746,8.489834091,-0.066675606,0.082561847,-10.13757809,-3.4576951,8.483232253,-0.02178413,0.092814012
-10.19937976,-3.491493251,8.492083445,-0.11607844,0.000506791,-10.23579613,-3.470235095,8.494347268,-0.115317612,0.001000428
-10.07441306,-3.299525145,8.501398217,0.197596208,0.010569423,-10.07510381,-3.335894108,8.525586422,0.175324291,-0.003753707
-10.06750956,-3.441630109,8.485066683,-0.054536636,-0.064797508,-10.05555271,-3.455815958,8.489315474,-0.053682111,-0.072275944
-10.02869782,-3.32891053,8.434816749,-0.046524787,-0.120352675,-9.997359235,-3.305075904,8.438149258,-0.041867013,-0.100561874
-9.996076953,-3.556851749,8.482315088,0.079216452,-0.102927031,-9.985167193,-3.558975971,8.440783353,0.067858543,-0.089205429
-10.08886853,-3.551244471,8.509691425,-0.036874371,-0.032782911,-10.0857265,-3.548700606,8.501174818,-0.061261409,-0.05295041
-10.12228879,-3.445879447,8.373652488,-0.002864935,0.086310202,-10.12730878,-3.411626032,8.372721858,0.01082171,0.12457643
-10.12558238,-3.328827916,8.504780266,0.065087232,0.005279993,-10.16055581,-3.341856223,8.515284545,0.087022682,0.004757956
-10.04710588,-3.311143637,8.523487028,0.001501508,0.000837086,-10.04667105,-3.33992862,8.549506314,-0.003147977,-0.002932763
-10.14819419,-3.382307907,8.577663063,0.025361455,0.051781342,-10.13386792,-3.379154939,8.598888967,0.023168647,0.01519047
-10.1317842,-3.380775849,8.438472896,0.042396614,0.002888845,-10.11360392,-3.35905782,8.465121595,0.037293605,0.005295206
-10.21278135,-3.322538118,8.545426483,-0.006828609,-0.037091975,-10.19261432,-3.292785668,8.563159503,-0.00401715,-0.030678669
-10.16658819,-3.215688796,8.530866225,0.014013802,-0.014988182,-10.22293264,-3.232264949,8.536457958,-0.000935946,-0.024485747
-10.11601283,-3.175078854,8.50784715,0.115617395,7.30E-05,-10.1228581,-3.121650452,8.485793346,0.117777664,-0.015337136
-10.23046614,-3.212877645,8.496174542,0.055511393,0.002000096,-10.24248335,-3.221787804,8.498216749,0.033477559,0.020502178
-10.18831819,-3.258725809,8.45060186,-0.052231107,-0.102849404,-10.21129901,-3.243633062,8.44726297,-0.068376308,-0.102383205
-10.19766192,-3.331353482,8.535136373,0.065420893,0.018001047,-10.2078676,-3.366016351,8.562824263,0.048280384,0.019509
-10.27271334,-3.285689088,8.483388383,0.048050448,-0.009585877,-10.30290204,-3.282542258,8.488999728,0.07687222,-0.020420778
-10.1301369,-3.27882907,8.550460991,-0.04429052,0.031107269,-10.1798985,-3.263919459,8.541538169,-0.025584753,0.033103362
-10.09515881,-3.218241837,8.557834399,-0.030005682,-0.129233982,-10.09026108,-3.200456463,8.563380791,-0.00080991,-0.148062123
-10.20995033,-3.265630099,8.453881071,-0.006855757,0.005830396,-10.21710658,-3.273912114,8.4356635,-0.022601465,0.026535845
-10.11923054,-3.212939864,8.447183528,0.077827435,-0.042832222,-10.11400132,-3.205496784,8.427212502,0.071932785,-0.027765511
-10.19173612,-3.194206982,8.531076193,-0.077617765,-0.070453389,-10.20795551,-3.217338085,8.522326334,-0.089531782,-0.044698259
-10.21372657,-3.230339789,8.503078111,-0.035540336,-0.038219465,-10.212186,-3.238951219,8.507708862,-0.061453301,-0.024161963
-10.22412823,-3.179327153,8.48258441,0.088372104,0.075258186,-10.18876677,-3.193129278,8.483095965,0.08980037,0.069329498
-10.21585144,-3.168083535,8.468883426,0.019776305,-0.071399296,-10.16081349,-3.152167003,8.486142568,0.008293495,-0.084048717
-10.32133691,-3.165132486,8.542971373,0.013903189,-0.0050288,-10.30576581,-3.175226794,8.561648749,0.025265443,-0.007829131
-10.18500981,-3.228614024,8.51959592,-0.005318015,-0.049842969,-10.20725774,-3.21919616,8.547853312,-0.004933346,-0.064427537
-10.22761261,-3.059854428,8.51262201,0.01945523,0.02086766,-10.23368809,-3.061982782,8.493441707,-0.008839504,0.034927786
-10.26498409,-3.070594893,8.502015288,-0.021212244,0.015524804,-10.27284841,-3.063234856,8.497422334,-0.001595309,0.03381982
-10.27942481,-3.096952544,8.61883286,-0.048168278,0.063785901,-10.27964671,-3.070030597,8.620639909,-0.036535947,0.069810676
-10.24873398,-3.092030969,8.559822932,0.010235902,0.051484119,-10.26254986,-3.078649627,8.574719016,-0.022364307,0.048133899
-10.31374951,-3.085795641,8.509887141,0.012076203,0.002687259,-10.34327672,-3.11564015,8.50579627,0.006562817,0.024519535
-10.11253595,-2.91669203,8.590343392,-0.01723819,0.008931036,-10.12639466,-2.913416771,8.58863773,-0.021410005,-0.016204505
-10.29080878,-3.029432265,8.540106835,-0.021091321,-0.059788552,-10.28574955,-2.995397262,8.523998691,-0.031940232,-0.053373863
-10.47268935,-3.011546472,8.499879879,0.071574767,0.079249449,-10.46930826,-3.014439142,8.497348394,0.102450876,0.068046556
-10.29671107,-3.053769541,8.603561915,0.068358565,-0.010341325,-10.26862338,-3.075171072,8.564409677,0.066205191,-0.011428643
-10.27939303,-3.006900668,8.513866989,-0.035921856,0.005943702,-10.2821222,-3.008038236,8.531002092,-0.053795808,-0.007662185
-10.27329712,-2.995162187,8.562217058,0.065111755,0.060202942,-10.3397317,-2.978002182,8.558651489,0.092761552,0.071796972
-10.21846883,-3.009709468,8.539967053,-0.058340035,-0.072614803,-10.20535754,-3.017653891,8.526362734,-0.048213195,-0.072219002
-10.33507195,-2.934307197,8.544555167,0.069552645,-0.060673455,-10.30331756,-2.927204948,8.536261444,0.066839643,-0.066815422
-10.30309056,-2.913852534,8.481204498,-0.003227074,0.007105141,-10.30315751,-2.894387919,8.504195356,0.002149823,0.013947874
-10.36687103,-2.932354968,8.533538487,-0.068040047,-0.0572143,-10.37240102,-2.92735636,8.546348874,-0.060888011,-0.024256422
-10.32706803,-2.916259239,8.543269519,-0.007188902,0.07485341,-10.32951952,-2.925669422,8.576957656,-0.059828695,0.09990567
-10.36048589,-2.867834834,8.554356998,-0.025925201,-0.025222144,-10.35913562,-2.889420615,8.541528283,-0.039496049,-0.01348874
-10.3088621,-2.880094696,8.631522412,0.00817137,0.010575654,-10.29463066,-2.893753074,8.629675494,-0.03412233,0.016950682
-10.33141757,-2.892791828,8.578878597,0.024840593,0.24436159,-10.33998627,-2.894895789,8.551268147,0.017766587,0.246113944
-10.34034175,-2.858753458,8.492629991,0.025826264,0.039513035,-10.35925831,-2.807095129,8.50139806,0.015281208,0.056608781
-10.2646576,-2.864935058,8.609874516,0.049601559,0.193330993,-10.30083204,-2.838949748,8.629289901,0.041049129,0.19463813
-10.33265676,-2.836017881,8.560804298,0.029398925,0.062976943,-10.30928876,-2.822830216,8.545394479,0.038545135,0.068939562
-10.43853055,-2.829944355,8.533101089,-0.045927702,-0.043247253,-10.41979904,-2.81223697,8.535984223,-0.029458377,-0.068277114
-10.4225375,-2.879683481,8.437905751,0.061946113,0.052941028,-10.39546512,-2.866218627,8.436819946,0.048918504,0.083145708
-10.33295388,-2.813808352,8.538721458,0.008660656,-0.03155376,-10.33697381,-2.819500381,8.538240217,0.052713469,-0.034231044
-10.38339515,-2.870393313,8.575526407,-0.021820534,-0.121021256,-10.3861475,-2.846280329,8.543874692,-0.043933082,-0.109152706
-10.36792815,-2.754042067,8.495969548,0.04994547,-0.039946375,-10.36084015,-2.722285235,8.502791769,0.026191098,-0.04579014
-10.36098103,-2.790821337,8.494856409,0.040212688,-0.022231804,-10.38994796,-2.819596233,8.540063724,0.052049723,-0.018275553
-10.33234922,-2.821531323,8.492773593,0.032427199,-0.000233658,-10.3566982,-2.819028967,8.505471699,0.030265867,0.018065216
-10.37824433,-2.796416848,8.453951869,-0.009836918,-0.025754719,-10.39546637,-2.835789917,8.451757838,-0.035459709,-0.041860015
-10.41706157,-2.726177947,8.56582935,0.02510931,0.020909991,-10.38909696,-2.754466579,8.564859465,0.014559474,0.024507734
-10.29499708,-2.743919391,8.478659533,0.080997718,0.005486978,-10.3108216,-2.749860387,8.465587716,0.082476489,0.021899909
-10.41742905,-2.712975715,8.537851832,0.092114131,0.073272159,-10.39082909,-2.687681627,8.521372243,0.096806592,0.068585602
-10.42800888,-2.65765461,8.590169096,-0.001427494,0.030593661,-10.44454612,-2.677428838,8.620669511,0.005868833,0.029712803
-10.39761713,-2.813913025,8.564868464,-0.020120018,-0.05647257,-10.3876297,-2.764393514,8.544876511,-0.036709184,-0.061829923
-10.39217857,-2.635038591,8.497852688,0.048395673,-0.03233743,-10.40571452,-2.630712657,8.487843933,0.076319666,-0.049244217
-10.42016214,-2.711618738,8.561691689,0.01840181,-0.041370269,-10.40739043,-2.735975924,8.519412057,0.036857524,-0.044542174
-10.46474001,-2.650926545,8.487983288,-0.004996695,-0.000338961,-10.43804534,-2.636922508,8.490429689,0.001933276,-0.024658443
-10.43499463,-2.632257877,8.514417366,0.058055193,0.051236578,-10.4140496,-2.612447,8.505083865,0.065396303,0.047151611
-10.36680809,-2.602413046,8.519565035,-0.0110452,0.020671418,-10.38849169,-2.634380322,8.522687067,0.010568647,-0.007929286
-10.50043975,-2.534469792,8.625589947,-0.05629627,0.03264321,-10.48691276,-2.551192332,8.639827949,-0.045137646,0.037521252
-10.47736131,-2.588143059,8.528621977,0.016112044,-0.023959735,-10.51623413,-2.546891233,8.529576576,0.009604475,-0.023005253
-10.45554714,-2.588458731,8.574923537,-0.001859898,-0.119889622,-10.4286107,-2.59698051,8.575366453,0.018854983,-0.125604528
-10.43678679,-2.458652775,8.533715696,-0.018992,-0.076993179,-10.4355968,-2.419878861,8.50150026,0.009510627,-0.085068312
-10.42144696,-2.541393371,8.592321945,0.018452604,-0.075721234,-10.45836314,-2.554482729,8.619446883,0.033806463,-0.068957507
-10.49921767,-2.564516778,8.569339782,0.038457295,-0.070486732,-10.507659,-2.565638487,8.577256568,0.03803289,-0.091633184
-10.48106755,-2.499863834,8.659594362,0.049892494,0.056121595,-10.50232474,-2.505257508,8.675695675,0.020087331,0.038871359
-10.46229423,-2.532668223,8.516804923,-0.074043799,0.020046124,-10.45516818,-2.540905257,8.52513883,-0.057042876,-0.012675802
-10.46970835,-2.542043634,8.59314904,-0.000670254,-0.039147861,-10.46819454,-2.552419441,8.590233148,-0.000439695,-0.039726333
-10.50453193,-2.47168977,8.462575704,-0.056328926,0.144609867,-10.51445861,-2.450888933,8.398237981,-0.066546039,0.163382779
-10.43974134,-2.43978333,8.498974071,-0.002712531,-0.0138151,-10.40678749,-2.432393272,8.524421115,0.023890213,-0.00889679
-10.44075603,-2.431853029,8.607487117,0.078201282,-0.072483379,-10.45268744,-2.444618149,8.572307798,0.111702813,-0.046595949
-10.55272285,-2.447777042,8.461857148,0.000526933,-0.020370633,-10.57868193,-2.399800778,8.414910818,0.018922013,-0.004660152
-10.51277474,-2.328668991,8.520503338,-0.090448571,0.009217819,-10.52278058,-2.35013091,8.535898692,-0.126397556,0.035059315
-10.48008881,-2.407663705,8.595410285,0.108227644,-0.083162277,-10.48334803,-2.374542853,8.596832764,0.164106351,-0.080054232
-10.48037501,-2.457699629,8.565212074,0.064386634,-0.023595969,-10.44209655,-2.444762546,8.579310518,0.082223153,-0.029140975
-10.43833095,-2.486613114,8.562567973,-0.01166826,-0.010599994,-10.41192837,-2.508784931,8.560560775,-0.017664619,0.010030638
-10.54158955,-2.341016759,8.566716183,-0.043566576,0.030473599,-10.56332662,-2.349110368,8.595002027,-0.048693856,0.047018756
-10.51116178,-2.396173251,8.586127805,0.004950616,0.012747544,-10.4949887,-2.403805002,8.578103799,0.020184922,0.017297886
-10.49131267,-2.399676887,8.601123496,-0.020395179,-0.009248018,-10.46469113,-2.404622035,8.578066201,-0.018519144,0.004792248
-10.52965351,-2.276731452,8.571415086,0.117352367,-0.023523047,-10.52803458,-2.277483447,8.620432395,0.083630059,-0.020483237
-10.4266903,-2.406886055,8.562550293,-0.033065353,-0.090951522,-10.42485881,-2.403541032,8.611437845,-0.013276272,-0.115274512
-10.5238881,-2.363051374,8.559536726,-0.114311051,0.024757648,-10.46470957,-2.343659555,8.561130961,-0.1056502,0.027356417
-10.59907801,-2.236079228,8.641551472,0.009693454,0.028648261,-10.56396722,-2.240135288,8.661885572,0.019012052,0.011614293
-10.55636777,-2.31759828,8.602220023,0.028558934,-0.044833313,-10.53629351,-2.345506154,8.604854024,0.015754966,-0.010105984
-10.44523024,-2.288241595,8.706940017,-0.062034896,-0.048507416,-10.45286924,-2.286116685,8.74053133,-0.088933911,-0.072756429
-10.52950907,-2.211405628,8.537560959,-0.063114514,0.065614436,-10.55438433,-2.225313889,8.561422374,-0.089533237,0.071224515
-10.55751986,-2.182136715,8.605513559,0,0.034360731,-10.56686223,-2.19259093,8.592978864,-0.001999295,-0.017431622
-10.5109499,-2.311916594,8.582704152,-0.072246981,0.028461887,-10.47339972,-2.310373512,8.606451308,-0.067837722,0.006919313
-10.49951048,-2.252731399,8.611723374,0.001051825,0.038570738,-10.48689478,-2.256541775,8.590470816,-0.024955883,0.022268328
-10.58027062,-2.209692186,8.515497542,0.027809038,0.080420805,-10.53357216,-2.206529373,8.522182556,-0.024817479,0.088677841
-10.5412605,-2.314777473,8.577289946,0.120367565,-0.023270964,-10.54941879,-2.323760913,8.55509626,0.106205368,-0.01572232
-10.72299352,-2.053242013,8.623760556,0.006353221,0.043538231,-10.75353866,-2.061510148,8.609886155,-0.020046899,0.050189705
-10.58942008,-2.219321157,8.567268028,0.027180808,0.027279995,-10.57830337,-2.212806147,8.570641563,0.023790795,0.023728916
-10.54300523,-2.145181731,8.432634599,0.009953249,-0.038423576,-10.5441078,-2.151121294,8.437646727,0.032386638,-0.019963274
-10.52004555,-2.021574555,8.573108951,-0.07987694,0.03108817,-10.52921036,-2.036484584,8.560604574,-0.087465239,0.036505244
-10.6128869,-2.154797708,8.587170985,0.076603004,0.009288992,-10.58601138,-2.163660051,8.581870507,0.071311282,-0.033513125
-10.6022945,-2.20638678,8.661997952,0.083806505,-0.04613954,-10.64878343,-2.201632184,8.65133683,0.078515611,-0.006737193
-10.55925426,-2.210338668,8.625145513,0.002139782,-0.034450045,-10.54052494,-2.207233438,8.609039532,-0.025319591,-0.025763254
-10.57907334,-2.13765432,8.523936052,0.035599615,-0.001595822,-10.57444393,-2.131797589,8.537874153,0.049435917,0.03112976
-10.58561217,-2.04163819,8.586768728,-0.088544592,-0.03488086,-10.59223955,-2.032378917,8.597946992,-0.108471863,-0.027342925
-10.57983392,-2.212282499,8.557126341,-0.045247649,-0.001709958,-10.59254908,-2.210402453,8.544844573,-0.018555711,-0.003088269
-10.60513528,-2.008544053,8.648384825,-0.003586491,-0.003856175,-10.61536752,-2.039812,8.648688071,0.007932636,0.019074699
-10.73904823,-2.091303694,8.61463234,-0.013338915,0.039731495,-10.71685225,-2.088436936,8.612636037,-0.013834063,0.043874744
-10.61986596,-2.148949466,8.451884306,-0.037281634,0.045770111,-10.59133184,-2.153514852,8.480524694,-0.048103131,0.043447521
-10.55747061,-1.975482196,8.626792432,-0.001587567,-0.02193038,-10.57767896,-1.989636111,8.622311352,0.001725022,-0.039185838
-10.73507281,-1.998844915,8.537793474,-0.027915917,-0.021975263,-10.74296335,-2.016252485,8.507814554,-0.031713786,-0.004894681
-10.56909674,-2.039290324,8.59091402,0.010692663,0.087249179,-10.53744516,-2.062944447,8.600162786,6.28E-06,0.076687211
-10.56759657,-1.94805198,8.659233761,-0.014112044,-0.004975069,-10.57991801,-1.956821305,8.661399661,-0.035602036,0.000949448
-10.64986346,-1.959785187,8.515363609,-0.002830402,0.010256764,-10.64806314,-1.954175326,8.511426585,-0.016513789,-0.017319562
-10.59174028,-1.970196538,8.622115985,0.05098583,-0.08205014,-10.57754598,-1.983235316,8.630752143,0.019447597,-0.093208024
-10.59745395,-1.96407147,8.579392489,0.030988506,-0.00674215,-10.59986498,-1.989766941,8.555204698,0.034282707,-7.48E-05
-10.63539425,-1.959048016,8.606843754,-0.0475884,-0.017290137,-10.64656506,-1.931946714,8.607622277,-0.025347805,-0.00648072
-10.82236377,-1.917779786,8.620871541,-0.042647824,0.045633523,-10.81898632,-1.894368189,8.634975973,-0.045038287,0.034085688
-10.65505533,-1.813085346,8.700438895,-0.020392569,-0.010292379,-10.66935679,-1.812556135,8.716897504,-0.028799701,-0.012066986
-10.63175111,-1.877036093,8.585705422,-0.021390733,-0.080525868,-10.60462547,-1.884622407,8.59059814,-0.052369657,-0.065677205
-10.55951224,-1.854193381,8.602854679,-0.052072395,-0.024586222,-10.53784795,-1.823016524,8.602488109,-0.043914427,-0.028490633
-10.66720296,-1.84795031,8.630845029,-0.004507235,0.015435092,-10.67583903,-1.873056178,8.618059289,-0.003932275,0.063036528
-10.69724911,-1.845227832,8.62495157,0.02016381,-0.062594924,-10.70440309,-1.856218267,8.636082197,0.001219531,-0.053327749
-10.65094744,-2.018780242,8.621606042,0.005660132,0.04128326,-10.6507405,-2.070645198,8.6483544,-0.008160812,0.030867495
-10.72696996,-1.814092536,8.610989882,0.029286171,0.057241493,-10.71430668,-1.825033716,8.617293029,0.040997833,0.06163071
-10.69579594,-1.922780643,8.658731003,0.010442345,0.020892584,-10.6793033,-1.915266005,8.663012417,0.020481116,0.041602315
-10.66575649,-1.889917211,8.67246235,0.055549102,0.029972059,-10.70419483,-1.875999809,8.657011199,0.04158102,0.039588794
-10.69671305,-1.791783505,8.742133937,0.015333784,0.042143818,-10.66988853,-1.774162037,8.748028814,-0.017116836,0.032553551
-10.64277435,-1.839992613,8.590906759,0.115822752,-0.007190391,-10.6785103,-1.845027623,8.597270607,0.100787731,-0.014024206
-10.71392344,-1.74006254,8.672068815,0.083485695,0.040883799,-10.73632208,-1.732514067,8.669685923,0.063057031,0.049291168
-10.59002404,-1.790478279,8.521039358,0.017520344,-0.013835753,-10.62141251,-1.804464397,8.507636493,0.047604102,-0.012658554
-10.74245735,-1.763649999,8.61821107,0.040886389,0.018831491,-10.74412783,-1.768534236,8.645413373,0.021541276,0.03029689
-10.7649382,-1.735172198,8.487701121,0.054139377,-0.067841602,-10.73336167,-1.751906015,8.485979174,0.064105878,-0.075578659
-10.71644729,-1.689137508,8.682587632,-0.050357563,0.052685583,-10.69719416,-1.720394496,8.690956876,-0.049265956,0.093315844
-10.65750441,-1.659379423,8.690951972,-0.020482313,0.011076712,-10.68535419,-1.696428074,8.699587073,-0.005688655,0.044284718
-10.70331288,-1.686905572,8.654873278,-0.036445253,0.020444563,-10.66235724,-1.719748873,8.655562471,-0.05369388,-0.015161463
-10.71623919,-1.550383316,8.760884861,0.045744008,0.054316789,-10.7204451,-1.575710365,8.748039529,0.04050651,0.053204805
-10.65798627,-1.594796815,8.6961623,0,-0.004711784,-10.62641764,-1.595167251,8.701361599,-0.036493486,0.010739628
-10.71641028,-1.632638214,8.730381534,0.006108041,0.003205443,-10.71771273,-1.658969407,8.695073413,-0.008284048,0.008043037
-10.84000868,-1.709052991,8.607148688,-0.001257828,0.042987147,-10.84090705,-1.723050932,8.592095754,-0.01605938,0.039726576
-10.70894987,-1.547739694,8.563442898,0.026117255,-0.009954864,-10.70700576,-1.547225346,8.582914501,0.024158421,0.021881437
-10.70980183,-1.535766541,8.567550744,0.024424416,0.016638698,-10.69659256,-1.516970448,8.572199955,-0.003877551,0.019862637
-10.724769,-1.554421663,8.614371175,-0.070996341,0.046777791,-10.68634874,-1.578294292,8.630094189,-0.072903913,0.02338739
-10.68532721,-1.651246674,8.637137408,-0.036373468,0.001023321,-10.69672467,-1.638493493,8.620994881,-0.039024492,-0.012562552
-10.73004979,-1.622314491,8.590221249,-0.044294496,0.02184143,-10.77885318,-1.638904136,8.592091492,-0.05583965,0.003996641
-10.79732064,-1.567363897,8.602233643,0.00331654,-0.05756813,-10.79149458,-1.576942037,8.635790815,0.024702613,-0.080051174
-10.744573,-1.55441204,8.632204757,0.073540643,0.008318971,-10.72547543,-1.579318027,8.575677946,0.054187909,-0.008967192
-10.79479409,-1.426914944,8.589124225,0.080257944,0.055543767,-10.77999222,-1.445927229,8.608069109,0.101901895,0.052054782
-10.79236148,-1.501011224,8.66291966,-0.035314386,0.04408979,-10.79632952,-1.473140029,8.680363914,-0.01864959,0.03496557
-10.73911782,-1.494493697,8.654981578,0.008507371,0.184820466,-10.73693202,-1.523319799,8.678272115,0.016274325,0.176050732
-10.75174069,-1.475082293,8.633462345,-0.008497415,-0.004787094,-10.71804477,-1.470107211,8.625563179,-0.041596165,0.019140716
-10.77910955,-1.457433833,8.739631098,0.044856295,-0.047892176,-10.76167988,-1.441089475,8.781407401,0.033278179,-0.047522201
